scoreName,instrumentName,pageName,pageNo,barName,barNo,timeSigNum,timeSigDenom,tempoBpm,tempoBeatValue,beatNo,startTimeMillis,durationTimeMillis,endTimeMillis,startBaseBeatUnits,durationBeatUnits,endBaseBeatUnits,xStartPxl,xEndPxl,yStartPxl,yEndPxl,isUpbeat,resource,unitBeatNo
Vexilla,Clarinet,page4,4,bar17,17,4,4,90,4,53,35351,667,36018,107,2,109,31,68,100,100,1,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,107
Vexilla,Clarinet,page4,4,bar18,18,4,4,90,4,54,36018,667,36685,109,2,111,68,100,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,109
Vexilla,Clarinet,page4,4,bar18,18,4,4,90,4,55,36685,667,37352,111,2,113,100,132,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,111
Vexilla,Clarinet,page4,4,bar18,18,4,4,90,4,56,37352,667,38019,113,2,115,132,164,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,113
Vexilla,Clarinet,page4,4,bar18,18,4,4,90,4,57,38019,667,38686,115,2,117,164,201,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,115
Vexilla,Clarinet,page4,4,bar19,19,4,4,90,4,58,38686,667,39353,117,2,119,201,233,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,117
Vexilla,Clarinet,page4,4,bar19,19,4,4,90,4,59,39353,667,40020,119,2,121,233,265,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,119
Vexilla,Clarinet,page4,4,bar19,19,4,4,90,4,60,40020,667,40687,121,2,123,265,297,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,121
Vexilla,Clarinet,page4,4,bar19,19,4,4,90,4,61,40687,667,41354,123,2,125,297,334,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,123
Vexilla,Clarinet,page4,4,bar20,20,4,4,90,4,62,41354,667,42021,125,2,127,334,366,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,125
Vexilla,Clarinet,page4,4,bar20,20,4,4,90,4,63,42021,667,42688,127,2,129,366,398,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,127
Vexilla,Clarinet,page4,4,bar20,20,4,4,90,4,64,42688,667,43355,129,2,131,398,430,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,129
Vexilla,Clarinet,page4,4,bar20,20,4,4,90,4,65,43355,667,44022,131,2,133,430,467,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,131
Vexilla,Clarinet,page4,4,bar21,21,4,4,90,4,66,44022,667,44689,133,2,135,467,499,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,133
Vexilla,Clarinet,page4,4,bar21,21,4,4,90,4,67,44689,667,45356,135,2,137,499,531,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,135
Vexilla,Clarinet,page4,4,bar21,21,4,4,90,4,68,45356,667,46023,137,2,139,531,563,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,137
Vexilla,Clarinet,page4,4,bar21,21,4,4,90,4,69,46023,667,46690,139,2,141,563,600,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,139
Vexilla,Clarinet,page4,4,bar22,22,4,4,90,4,70,46690,667,47357,141,2,143,600,632,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,141
Vexilla,Clarinet,page4,4,bar22,22,4,4,90,4,71,47357,667,48024,143,2,145,632,664,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,143
Vexilla,Clarinet,page4,4,bar22,22,4,4,90,4,72,48024,667,48691,145,2,147,664,696,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,145
Vexilla,Clarinet,page4,4,bar22,22,4,4,90,4,73,48691,667,49358,147,2,149,696,728,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page4,147
