scoreName,instrumentName,pageName,pageNo,barName,barNo,timeSigNum,timeSigDenom,tempoBpm,tempoBeatValue,beatNo,startTimeMillis,durationTimeMillis,endTimeMillis,startBaseBeatUnits,durationBeatUnits,endBaseBeatUnits,xStartPxl,xEndPxl,yStartPxl,yEndPxl,isUpbeat,resource,unitBeatNo
Vexilla,Cello,page10,10,bar57,57,3+2+2,8,90,4,165,110723,667,111390,333,2,335,32,69,100,100,1,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Cello_page10,333
Vexilla,Cello,page10,10,bar58,58,3+2+2,8,90,4,166,111390,1001,112391,335,3,338,69,117,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Cello_page10,335
Vexilla,Cello,page10,10,bar58,58,3+2+2,8,90,4,167,112391,667,113058,338,2,340,117,149,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Cello_page10,338
Vexilla,Cello,page10,10,bar58,58,3+2+2,8,90,4,168,113058,667,113725,340,2,342,149,186,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Cello_page10,340
Vexilla,Cello,page10,10,bar59,59,3+2+2,8,90,4,169,113725,1001,114726,342,3,345,186,234,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Cello_page10,342
Vexilla,Cello,page10,10,bar59,59,3+2+2,8,90,4,170,114726,667,115393,345,2,347,234,266,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Cello_page10,345
Vexilla,Cello,page10,10,bar59,59,3+2+2,8,90,4,171,115393,667,116060,347,2,349,266,303,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Cello_page10,347
Vexilla,Cello,page10,10,bar60,60,3+2+2,8,90,4,172,116060,1001,117061,349,3,352,303,351,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Cello_page10,349
Vexilla,Cello,page10,10,bar60,60,3+2+2,8,90,4,173,117061,667,117728,352,2,354,351,383,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Cello_page10,352
Vexilla,Cello,page10,10,bar60,60,3+2+2,8,90,4,174,117728,667,118395,354,2,356,383,420,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Cello_page10,354
Vexilla,Cello,page10,10,bar61,61,3+2+2,8,90,4,175,118395,1001,119396,356,3,359,420,468,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Cello_page10,356
Vexilla,Cello,page10,10,bar61,61,3+2+2,8,90,4,176,119396,667,120063,359,2,361,468,500,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Cello_page10,359
Vexilla,Cello,page10,10,bar61,61,3+2+2,8,90,4,177,120063,667,120730,361,2,363,500,537,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Cello_page10,361
Vexilla,Cello,page10,10,bar62,62,3+2+2,8,90,4,178,120730,1001,121731,363,3,366,537,585,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Cello_page10,363
Vexilla,Cello,page10,10,bar62,62,3+2+2,8,90,4,179,121731,667,122398,366,2,368,585,617,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Cello_page10,366
Vexilla,Cello,page10,10,bar62,62,3+2+2,8,90,4,180,122398,667,123065,368,2,370,617,649,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Cello_page10,368
