scoreName,instrumentName,pageName,pageNo,barName,barNo,timeSigNum,timeSigDenom,tempoBpm,tempoBeatValue,beatNo,startTimeMillis,durationTimeMillis,endTimeMillis,startBaseBeatUnits,durationBeatUnits,endBaseBeatUnits,xStartPxl,xEndPxl,yStartPxl,yEndPxl,isUpbeat,fileName,unitBeatNo
Ukodus,Clarinet,page3,3,bar8,8,5,4,100,4,40,24000,600,24600,81,2,83,32,68,100,100,1,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,81
Ukodus,Clarinet,page3,3,bar9,9,5,4,100,4,41,24600,600,25200,83,2,85,68,100,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,83
Ukodus,Clarinet,page3,3,bar9,9,5,4,100,4,42,25200,600,25800,85,2,87,100,132,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,85
Ukodus,Clarinet,page3,3,bar9,9,5,4,100,4,43,25800,600,26400,87,2,89,132,164,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,87
Ukodus,Clarinet,page3,3,bar9,9,5,4,100,4,44,26400,600,27000,89,2,91,164,196,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,89
Ukodus,Clarinet,page3,3,bar9,9,5,4,100,4,45,27000,600,27600,91,2,93,196,233,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,91
Ukodus,Clarinet,page3,3,bar10,10,5,4,100,4,46,27600,600,28200,93,2,95,233,265,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,93
Ukodus,Clarinet,page3,3,bar10,10,5,4,100,4,47,28200,600,28800,95,2,97,265,297,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,95
Ukodus,Clarinet,page3,3,bar10,10,5,4,100,4,48,28800,600,29400,97,2,99,297,329,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,97
Ukodus,Clarinet,page3,3,bar10,10,5,4,100,4,49,29400,600,30000,99,2,101,329,361,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,99
Ukodus,Clarinet,page3,3,bar10,10,5,4,100,4,50,30000,600,30600,101,2,103,361,398,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,101
Ukodus,Clarinet,page3,3,bar11,11,5,4,100,4,51,30600,600,31200,103,2,105,398,430,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,103
Ukodus,Clarinet,page3,3,bar11,11,5,4,100,4,52,31200,600,31800,105,2,107,430,462,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,105
Ukodus,Clarinet,page3,3,bar11,11,5,4,100,4,53,31800,600,32400,107,2,109,462,494,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,107
Ukodus,Clarinet,page3,3,bar11,11,5,4,100,4,54,32400,600,33000,109,2,111,494,526,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,109
Ukodus,Clarinet,page3,3,bar11,11,5,4,100,4,55,33000,600,33600,111,2,113,526,563,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,111
Ukodus,Clarinet,page3,3,bar12,12,5,4,100,4,56,33600,600,34200,113,2,115,563,595,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,113
Ukodus,Clarinet,page3,3,bar12,12,5,4,100,4,57,34200,600,34800,115,2,117,595,627,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,115
Ukodus,Clarinet,page3,3,bar12,12,5,4,100,4,58,34800,600,35400,117,2,119,627,659,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,117
Ukodus,Clarinet,page3,3,bar12,12,5,4,100,4,59,35400,600,36000,119,2,121,659,691,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,119
Ukodus,Clarinet,page3,3,bar12,12,5,4,100,4,60,36000,600,36600,121,2,123,691,723,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page3,121
